Name,SMILES,Cation_SMILES,Anion_SMILES,Reduction Potential (V),Oxidation Potential (V),ECW (V)
2-azido-imidazolium perchlorate,[N-]=[N+]=Nc1[nH]cc[nH+]1.[O-][Cl+3]([O-])([O-])[O-],[N-]=[N+]=Nc1[nH]cc[nH+]1,[O-][Cl+3]([O-])([O-])[O-],-0.2669052800000289,1.516808159998581,1.7837134399986099
hydroxylammonium perchlorate,[NH3+]O.[O-][Cl+3]([O-])([O-])[O-],[NH3+]O,[O-][Cl+3]([O-])([O-])[O-],-0.2286648000005611,1.516808159998581,1.745472959999142
"1,2-dimethyl-3-propylimidazolium bis(trifluoromethylsulfonyl)imide",CCCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCn1cc[n+](C)c1C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.612086719998788,2.363283040000678,3.9753697599994657
"1,2-dimethyl-3-propylimidazolium thiocyanate",CCCn1cc[n+](C)c1C.N#C[S-],CCCn1cc[n+](C)c1C,N#C[S-],-1.612086719998788,-0.7994431999997147,0.8126435199990734
"1,3-dimethylimidazolium acetate",CC(=O)[O-].Cn1cc[n+](C)c1,Cn1cc[n+](C)c1,CC(=O)[O-],-1.244059839999355,-0.5619219200001138,0.6821379199992412
"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",Cn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.244059839999355,2.363283040000678,3.607342880000033
"1,3-dimethylimidazolium methylsulfate",COS(=O)(=O)[O-].Cn1cc[n+](C)c1,Cn1cc[n+](C)c1,COS(=O)(=O)[O-],-1.244059839999355,0.8402543999994663,2.0843142399988213
1-(2-ethoxyethyl)-1-methylpyrrolidinium bis(trifluoromethylsulfonyl)imide,CCOCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCOCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2.19801007999944,2.363283040000678,4.561293120000117
1-(2-ethoxyethyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCOCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCOCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.44829920000042,2.363283040000678,3.8115822400010977
1-(2-ethoxyethyl)pyridinium bis(trifluoromethylsulfonyl)imide,CCOCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCOCC[n+]1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.08394479999948068,2.363283040000678,2.2793382400011972
1-(2-hydroxyethyl)-1-methylpyrrolidin-1-ium bis(trifluoromethylsulfonyl)imide,C[N+]1(CCO)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C[N+]1(CCO)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2.096526880000547,2.363283040000678,4.459809920001225
1-(2-hydroxyethyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C[n+]1ccn(CCO)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C[n+]1ccn(CCO)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.478355200000297,2.363283040000678,3.841638240000975
1-(2-hydroxyethyl)-3-methylimidazolium nonafluoro-1-butanesulfonate,C[n+]1ccn(CCO)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C[n+]1ccn(CCO)c1,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-1.478355200000297,2.263140799994071,3.7414959999943678
1-(2-hydroxyethyl)-3-methylimidazolium perfluoropentanoate,C[n+]1ccn(CCO)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C[n+]1ccn(CCO)c1,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-1.478355200000297,0.9413731200014439,2.4197283200017408
1-(2-hydroxyethyl)-pyridinium bis(trifluoromethylsulfonyl)imide,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.OCC[n+]1ccccc1,OCC[n+]1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.1448510400000114,2.363283040000678,2.2184320000006665
1-(2-methoxyethyl)-1-methylpiperidinium bis(trifluoromethylsulfonyl)imide,COCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,COCC[N+]1(C)CCCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2.207241760000252,2.363283040000678,4.57052480000093
1-(2-methoxyethyl)-1-methylpyrrolidinium bis((trifluoromethyl)sulfonyl)amide,COCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,COCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2.068943359999994,2.363283040000678,4.432226400000672
1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis(trifluoromethylsulfonyl)imide,COCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,COCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.485761759998914,2.363283040000678,3.849044799999592
1-(2-methoxyethyl)pyridinium bis(trifluoromethylsulfonyl)imide,COCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,COCC[n+]1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.1215406400001111,2.363283040000678,2.241742400000567
1-(2-propoxyethyl)pyridinium bis(trifluoromethylsulfonyl)imide,CCCOCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCOCC[n+]1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0943977600012289,2.363283040000678,2.268885279999449
1-(3-((3-butoxy-2-hydroxypropyl)amino)propyl)-1H-imidazol-3-ium ethanesulfonate,CCCCCCC(O)CNCCCn1cc[nH+]c1.CCS(=O)(=O)[O-],CCCCCCC(O)CNCCCn1cc[nH+]c1,CCS(=O)(=O)[O-],-1.050749439998836,0.3275888000012488,1.3783382400000848
1-(3-methoxypropyl)-1-methylpyrrolidinium bis(trifluoromethylsulfonyl)imide,COCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,COCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2.151367520000932,2.363283040000678,4.51465056000161
1-(3-methoxypropyl)pyridinium bis(trifluoromethylsulfonyl)imide,COCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,COCCC[n+]1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.1017308799987946,2.363283040000678,2.2615521600018833
1-(ethoxymethyl)-1-methylpyrrolidinium bis(trifluoromethylsulfonyl)imide,COC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,COC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2.05672784000084,2.363283040000678,4.420010880001518
1-(ethoxymethyl)pyridinium bis(trifluoromethylsulfonyl)imide,CCOC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCOC[n+]1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.1868287999994749,2.363283040000678,2.176454240001203
1-(methoxymethyl)-1-methylpyrrolidinium bis(fluorosulfonyl)amide,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,COC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,-2.05672784000084,2.417090079999033,4.473817919999873
1-(methoxymethyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,COCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,COCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.237287039999447,2.363283040000678,3.600570080000125
1-(methoxymethyl)pyridinium bis(trifluoromethylsulfonyl)imide,COC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,COC[n+]1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.2867915199997331,2.363283040000678,2.076491520000945
1-allyl-3-(2-methoxyethyl)-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,C=CCn1cc[n+](CCO)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C=CCn1cc[n+](CCO)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.528011520000783,2.363283040000678,3.891294560001461
1-allyl-3-methylimidazolium chloride,C=CCn1cc[n+](C)c1.[Cl-],C=CCn1cc[n+](C)c1,[Cl-],-1.300488959999748,-0.7622934400004309,0.5381955199993171
1-butyl-1-methylpiperidin-1-ium butyl phosphonate,CCCCO[PH](=O)[O-].CCCC[N+]1(C)CCCCC1,CCCC[N+]1(C)CCCCC1,CCCCO[PH](=O)[O-],-2.17567888000016,1.949878400002635,4.125557280002795
1-butyl-1-methylpiperidinium bis(trifluoromethylsulfonyl)imide,CCCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[N+]1(C)CCCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2.17567888000016,2.363283040000678,4.538961920000838
1-butyl-1-methylpiperidinium phenyltrifluoroborate,CCCC[N+]1(C)CCCCC1.F[B-](F)(F)c1ccccc1,CCCC[N+]1(C)CCCCC1,F[B-](F)(F)c1ccccc1,-2.17567888000016,0.7966663999997392,2.972345279999899
"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide",CCCCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCn1cc[n+](C)c1C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.646113919999462,2.363283040000678,4.0093969600001405
"1-butyl-2,3-dimethylimidazolium azide",CCCCn1cc[n+](C)c1C.[N-]=[N+]=[N-],CCCCn1cc[n+](C)c1C,[N-]=[N+]=[N-],-1.646113919999462,-1.687906719999856,-0.04179280000039398
"1-butyl-2,3-dimethylimidazolium hydrogen sulfate",CCCCn1cc[n+](C)c1C.O=S(=O)([O-])O,CCCCn1cc[n+](C)c1C,O=S(=O)([O-])O,-1.646113919999462,0.8855396800004742,2.5316535999999363
"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",CCCCn1cc[n+](C)c1C.F[B-](F)(F)F,CCCCn1cc[n+](C)c1C,F[B-](F)(F)F,-1.646113919999462,3.808310239999682,5.454424159999144
"1-butyl-2,3-dimethylimidazolium thiocyanate",CCCCn1cc[n+](C)c1C.N#C[S-],CCCCn1cc[n+](C)c1C,N#C[S-],-1.646113919999462,-0.7994431999997147,0.8466707199997474
"1-butyl-2,3-dimethylpyridinium bis(trifluoromethylsulfonyl)imide",CCCC[n+]1cccc(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[n+]1cccc(C)c1C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.0524740800002661,2.363283040000678,2.415757120000944
1-butyl-2-methylpyridinium tetrafluoroborate,CCCC[n+]1ccccc1C.F[B-](F)(F)F,CCCC[n+]1ccccc1C,F[B-](F)(F)F,0.08860415999884896,3.808310239999682,3.719706080000833
"1-butyl-3,5-dimethylpyridinium bis(trifluoromethylsulfonyl)imide",CCCC[n+]1cc(C)cc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[n+]1cc(C)cc(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.03594768000098991,2.363283040000678,2.327335359999688
1-butyl-3-isopentylimidazolium bis((trifluoromethyl)sulfonyl)amide,CCCC[n+]1ccn(CCC(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[n+]1ccn(CCC(C)C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.426626239999169,2.363283040000678,3.789909279999847
1-butyl-3-methyl-1H-imidazol-3-ium (3-cyanophenyl)trifluoroborate,CCCCn1cc[n+](C)c1.N#Cc1cccc([B-](F)(F)F)c1,CCCCn1cc[n+](C)c1,N#Cc1cccc([B-](F)(F)F)c1,-1.301848960000953,1.52778063999809,2.829629599999043
1-butyl-3-methyl-1H-imidazol-3-ium (4-cyanophenyl)trifluoroborate,CCCCn1cc[n+](C)c1.N#Cc1ccc([B-](F)(F)F)cc1,CCCCn1cc[n+](C)c1,N#Cc1ccc([B-](F)(F)F)cc1,-1.301848960000953,1.479827039998563,2.781675999999516
1-butyl-3-methyl-1H-imidazol-3-ium trifluoro(2-fluorophenyl)borate,CCCCn1cc[n+](C)c1.Fc1ccccc1[B-](F)(F)F,CCCCn1cc[n+](C)c1,Fc1ccccc1[B-](F)(F)F,-1.301848960000953,0.9904201599994478,2.292269120000401
1-butyl-3-methyl-1H-imidazol-3-ium trifluoro(3-(trifluoromethyl)phenyl)borate,CCCCn1cc[n+](C)c1.F[B-](F)(F)c1cccc(C(F)(F)F)c1,CCCCn1cc[n+](C)c1,F[B-](F)(F)c1cccc(C(F)(F)F)c1,-1.301848960000953,1.402755839999881,2.7046048000008343
1-butyl-3-methyl-1H-imidazol-3-ium trifluoro(3-fluorophenyl)borate,CCCCn1cc[n+](C)c1.Fc1cccc([B-](F)(F)F)c1,CCCCn1cc[n+](C)c1,Fc1cccc([B-](F)(F)F)c1,-1.301848960000953,1.049985439998418,2.351834399999371
1-butyl-3-methyl-1H-imidazol-3-ium trifluoro(3-methoxyphenyl)borate,CCCCn1cc[n+](C)c1.COc1cccc([B-](F)(F)F)c1,CCCCn1cc[n+](C)c1,COc1cccc([B-](F)(F)F)c1,-1.301848960000953,0.3538993600000682,1.6557483200010212
1-butyl-3-methyl-1H-imidazol-3-ium trifluoro(4-(trifluoromethyl)phenyl)borate,CCCCn1cc[n+](C)c1.F[B-](F)(F)c1ccc(C(F)(F)F)cc1,CCCCn1cc[n+](C)c1,F[B-](F)(F)c1ccc(C(F)(F)F)cc1,-1.301848960000953,1.492333599999765,2.794182560000718
1-butyl-3-methyl-1H-imidazol-3-ium trifluoro(4-fluorophenyl)borate,CCCCn1cc[n+](C)c1.Fc1ccc([B-](F)(F)F)cc1,CCCCn1cc[n+](C)c1,Fc1ccc([B-](F)(F)F)cc1,-1.301848960000953,0.8936425599994973,2.1954915200004503
1-butyl-3-methyl-1H-imidazol-3-ium trifluoro(4-methoxyphenyl)borate,CCCCn1cc[n+](C)c1.COc1ccc([B-](F)(F)F)cc1,CCCCn1cc[n+](C)c1,COc1ccc([B-](F)(F)F)cc1,-1.301848960000953,0.2738470399990174,1.5756959999999705
1-butyl-3-methylimidazolium L-serinate,CCCCn1cc[n+](C)c1.NC(CO)C(=O)[O-],CCCCn1cc[n+](C)c1,NC(CO)C(=O)[O-],-1.301848960000953,0.04029967999927919,1.3421486400002323
1-butyl-3-methylimidazolium acetate,CC(=O)[O-].CCCCn1cc[n+](C)c1,CCCCn1cc[n+](C)c1,CC(=O)[O-],-1.301848960000953,-0.5619219200001138,0.7399270400008393
1-butyl-3-methylimidazolium bis(perfluoroethylsulfonyl)imide,CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,-1.301848960000953,2.53439280000035,3.836241760001303
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.301848960000953,2.363283040000678,3.665132000001631
1-butyl-3-methylimidazolium diacetoxydifluoroborate,CC(=O)O[B-](F)(F)OC(C)=O.CCCCn1cc[n+](C)c1,CCCCn1cc[n+](C)c1,CC(=O)O[B-](F)(F)OC(C)=O,-1.301848960000953,1.712501279999887,3.01435024000084
1-butyl-3-methylimidazolium dicyanamide,CCCCn1cc[n+](C)c1.N#C[N-]C#N,CCCCn1cc[n+](C)c1,N#C[N-]C#N,-1.301848960000953,-0.117386880000268,1.184462080000685
1-butyl-3-methylimidazolium difluorobis(trifluoroacetato)borate,CCCCn1cc[n+](C)c1.O=C(O[B-](F)(F)OC(=O)C(F)(F)F)C(F)(F)F,CCCCn1cc[n+](C)c1,O=C(O[B-](F)(F)OC(=O)C(F)(F)F)C(F)(F)F,-1.301848960000953,3.147374720001025,4.449223680001978
1-butyl-3-methylimidazolium difluoromono(malonato)borate,CCCCn1cc[n+](C)c1.O=C1CC(=O)O[B-](F)(F)O1,CCCCn1cc[n+](C)c1,O=C1CC(=O)O[B-](F)(F)O1,-1.301848960000953,1.949878400002635,3.251727360003588
1-butyl-3-methylimidazolium difluoromono(oxalato)borate,CCCCn1cc[n+](C)c1.O=C1O[B-](F)(F)OC1=O,CCCCn1cc[n+](C)c1,O=C1O[B-](F)(F)OC1=O,-1.301848960000953,1.969293759998763,3.271142719999716
1-butyl-3-methylimidazolium dihydrogen phosphate,CCCCn1cc[n+](C)c1.O=P([O-])(O)O,CCCCn1cc[n+](C)c1,O=P([O-])(O)O,-1.301848960000953,1.404434080001519,2.706283040002472
1-butyl-3-methylimidazolium glycinate,CCCCn1cc[n+](C)c1.NCC(=O)[O-],CCCCn1cc[n+](C)c1,NCC(=O)[O-],-1.301848960000953,-0.6416016000008682,0.6602473600000849
1-butyl-3-methylimidazolium glycolate,CCCCn1cc[n+](C)c1.O=C([O-])CO,CCCCn1cc[n+](C)c1,O=C([O-])CO,-1.301848960000953,-0.1317620799995352,1.170086880001418
1-butyl-3-methylimidazolium hexafluorophosphate,CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,-1.301848960000953,4.568990879999146,5.870839840000099
1-butyl-3-methylimidazolium hydrogen carbonate,CCCCn1cc[n+](C)c1.O=C([O-])O,CCCCn1cc[n+](C)c1,O=C([O-])O,-1.301848960000953,0.05259407999916199,1.354443040000115
1-butyl-3-methylimidazolium lactate,CC(O)C(=O)[O-].CCCCn1cc[n+](C)c1,CCCCn1cc[n+](C)c1,CC(O)C(=O)[O-],-1.301848960000953,-0.4291940800000162,0.8726548800009368
1-butyl-3-methylimidazolium methyl sulfate,CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1,COS(=O)(=O)[O-],-1.301848960000953,0.8402543999994663,2.1421033600004193
1-butyl-3-methylimidazolium phenyltrifluoroborate,CCCCn1cc[n+](C)c1.F[B-](F)(F)c1ccccc1,CCCCn1cc[n+](C)c1,F[B-](F)(F)c1ccccc1,-1.301848960000953,0.7966663999997392,2.0985153600006923
1-butyl-3-methylimidazolium salicylate,CCCCn1cc[n+](C)c1.O=C(O)c1ccccc1[O-],CCCCn1cc[n+](C)c1,O=C(O)c1ccccc1[O-],-1.301848960000953,-1.287364960000414,0.014484000000539066
1-butyl-3-methylimidazolium taurate,CCCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],CCCCn1cc[n+](C)c1,NCCS(=O)(=O)[O-],-1.301848960000953,0.5890161600001731,1.8908651200011262
1-butyl-3-methylimidazolium tetrafluoroborate,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,CCCCn1cc[n+](C)c1,F[B-](F)(F)F,-1.301848960000953,3.808310239999682,5.110159200000635
1-butyl-3-methylimidazolium thiocyanate,CCCCn1cc[n+](C)c1.N#C[S-],CCCCn1cc[n+](C)c1,N#C[S-],-1.301848960000953,-0.7994431999997147,0.5024057600012384
1-butyl-3-methylimidazolium triflate,CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,CCCCn1cc[n+](C)c1,O=S(=O)([O-])C(F)(F)F,-1.301848960000953,2.288967200001534,3.590816160002487
1-butyl-3-methylimidazolium trifluoro(2-methoxyphenyl)borate,CCCCn1cc[n+](C)c1.COc1ccccc1[B-](F)(F)F,CCCCn1cc[n+](C)c1,COc1ccccc1[B-](F)(F)F,-1.301848960000953,0.08147503999767558,1.3833239999986287
1-butyl-3-methylimidazolium trifluoroacetate,CCCCn1cc[n+](C)c1.O=C([O-])C(F)(F)F,CCCCn1cc[n+](C)c1,O=C([O-])C(F)(F)F,-1.301848960000953,0.8400558399996587,2.141904800000612
"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[n+]1cccc(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.1307505599991234,2.363283040000678,2.2325324800015545
1-butyl-3-methylpyridinium dicyanamide,CCCC[n+]1cccc(C)c1.N#C[N-]C#N,CCCC[n+]1cccc(C)c1,N#C[N-]C#N,0.1307505599991234,-0.117386880000268,-0.24813743999939142
1-butyl-3-methylpyridinium tetrafluoroborate,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,CCCC[n+]1cccc(C)c1,F[B-](F)(F)F,0.1307505599991234,3.808310239999682,3.6775596800005586
1-butyl-3-pentylimidazolium bis((trifluoromethyl)sulfonyl)imide,CCCCC[n+]1ccn(CCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCC[n+]1ccn(CCCC)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.437304960000656,2.363283040000678,3.800588000001334
"1-butyl-4-methyl-1H-1,2,4-triazol-4-ium bis(trifluoromethylsulfonyl)imide",CCCCn1c[n+](C)cn1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCn1c[n+](C)cn1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.8726764799997366,2.363283040000678,3.2359595200004145
1-butyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CCCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[n+]1ccc(C)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00832607999960544,2.363283040000678,2.3549569600010725
1-butyl-4-methylpyridinium tetrafluoroborate,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,CCCC[n+]1ccc(C)cc1,F[B-](F)(F)F,0.00832607999960544,3.808310239999682,3.7999841600000765
1-butylpyridinium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[n+]1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.2364307200000981,2.363283040000678,2.1268523200005798
1-butylpyridinium dicyanamide,CCCC[n+]1ccccc1.N#C[N-]C#N,CCCC[n+]1ccccc1,N#C[N-]C#N,0.2364307200000981,-0.117386880000268,-0.3538176000003661
1-butylpyridinium phenyltrifluoroborate,CCCC[n+]1ccccc1.F[B-](F)(F)c1ccccc1,CCCC[n+]1ccccc1,F[B-](F)(F)c1ccccc1,0.2364307200000981,0.7966663999997392,0.5602356799996411
1-butylpyridinium tetrafluoroborate,CCCC[n+]1ccccc1.F[B-](F)(F)F,CCCC[n+]1ccccc1,F[B-](F)(F)F,0.2364307200000981,3.808310239999682,3.571879519999584
1-butylpyridinium triflate,CCCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,CCCC[n+]1ccccc1,O=S(=O)([O-])C(F)(F)F,0.2364307200000981,2.288967200001534,2.052536480001436
1-butylpyrrolidinium bis(trifluoromethylsulfonyl)imide,CCCC[NH+]1CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[NH+]1CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.641965919999111,2.363283040000678,4.005248959999789
1-cyclopentyl-3-butylimidazolium bis((trifluoromethyl)sulfonyl)imide,CCCC[n+]1ccn(C2CCCC2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[n+]1ccn(C2CCCC2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.530429600000244,2.363283040000678,3.893712640000922
1-decyl-3-methylimidazolium tetrafluoroborate,CCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,CCCCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,-1.382132479998327,3.808310239999682,5.190442719998009
"1-decyl-4-methyl-1H-1,2,4-triazol-4-ium bis(trifluoromethylsulfonyl)imide",CCCCCCCCCCn1c[n+](C)cn1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCCCCn1c[n+](C)cn1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.8926766400005732,2.363283040000678,3.255959680001251
1-dodecyl-3-methyl-1H-imidazolium bis(trifluoromethylsulfonyl)imide,CCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCCCCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.385951360000436,2.363283040000678,3.749234400001114
1-dodecyl-3-methylimidazolium tetrafluoroborate,CCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,CCCCCCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,-1.385951360000436,3.808310239999682,5.194261600000118
"1-dodecyl-4-methyl-1H-1,2,4-triazol-4-ium bis(trifluoromethylsulfonyl)imide",CCCCCCCCCCCCn1c[n+](C)cn1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCCCCCCn1c[n+](C)cn1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.9031540800000952,2.363283040000678,3.266437120000773
1-ethyl-1-methylpiperidin-1-ium ethyl phosphonate,CCO[PH](=O)[O-].CC[N+]1(C)CCCCC1,CC[N+]1(C)CCCCC1,CCO[PH](=O)[O-],-2.123895519999169,0.5751223999993815,2.6990179199985507
